text,happy,depressed,surprised,angry,neutral
 근데 다 그러더라고 애 애들 말하는 거 보면은.,0,0,0,0,1
그리고  아빠랑은  어디 좀 많이 다니고 싶긴 한데 아빠도 일을 하고 나는 인제 뭐  아빠랑 둘만 가기가 조금 어색하잖아.,0,0,0,0,1
"아 그거 요새 많이 느끼지, 진짜.",1,0,0,0,0
주름이 막 이렇게 생긴 거야.,0,1,0,0,0
 그거 잠꼬대 아닌 거 같은데. l/,1,0,0,0,0
혼자 유재석의 무한도전이야.,1,0,0,0,0
 이거 보면서 어때?,1,0,0,0,0
되게 설레고 아 진짜 이런 감정 처음 느껴봤고 아 진짜 연애할 수 있을 거 같은 거예요.,0,0,0,0,1
오히려  그치 만약에 어떻게 보면은 같은 실력의 여자 남자 중에 뽑아라 하면 기업에서는 남자를 뽑을 수 있긴 하겠지만.,0,0,0,0,1
"으으음 그치, 1인 가구 많지.",0,0,0,0,1
안녕하세요였지 폐지됐었나?,0,0,0,0,1
아들이나 아 아 딸은 더 그러겠지만 나는 특히 더 엄마랑 엄 막 이야기를 엄청 많이 한단 말이야.,1,0,0,0,0
으응 그래서 맨날 효도해야지 효도해야지 하는데 아직은 좀 힘들긴 하지.,0,0,0,0,1
"맞아, 그게 자연스럽게 그냥 l/ 어 응 거기도 맞아 재밌어 오빠 또 봐.",1,0,0,0,0
그 광주에선가?,0,0,0,0,1
차 사고 나서 맨 처음에는 어 생각보다 괜찮은데 차 사고 나도 사람 안 죽겠는데 그 생각 나는 거야.,0,0,0,0,1
어느 정도는 그 어찌 됐든 계속 시간이 지나면 내가 갖고 있는 생각이 있으니까 이게 고정은 될 거이란 말야.,0,0,0,0,1
막 이렇게 막 계단에서 구른다던가.,0,0,0,0,1
 그 내가 그 대전을 오랜만에 갔는데 지하철을 타야 했단 말이야?,0,0,0,0,1
그냥 듣기 싫은 말 하면 꼰대라고 하는 거 같기도 해.,0,0,0,0,1
그니까 그니깐 좀 음 너무 아들만 도와주니까는 좀 많이 서운해하고 좀  섭섭해하더라고.,0,0,0,0,1
신경 아예 안 쓰고.,0,0,0,0,1
어 그냥 피곤할 때?,0,0,0,0,1
애기 죽었을 거 같애.,0,1,0,0,0
그래서 아우 그러냐고 하고 인제 사겼어.,0,0,0,0,1
그걸 안 해놓으면은 걔도 그 상태로 멈추는 거래.,0,0,0,0,1
아 그러고 그냥 갔어 그 사람은?,1,0,0,0,0
"l/ 하여튼 좋긴 좋은 거 같애, 나는 걔네들 있어서 너무 편리해.",1,0,0,0,0
무섭기도 했고.,0,1,0,0,0
"되게 씁쓸할 거 같, 어.",0,1,0,0,0
내가 생각하는 꼰대는 딱 우리 교수님 생각나던데.,1,0,0,0,0
나 빠딱빠딱 일어나는데 다시 다시 자서 문제지. l/,1,0,0,0,0
그지 글지 맞아 맞아.,0,0,0,0,1
l/ 그때는 진짜 말이야 방구야 저게 뭔 소리 하는 거야 도대체. ,0,0,0,1,0
어 나는 대학 다닐 때 그 술 먹이는 게 너무 싫은 거야.,0,0,0,1,0
 그래서 얘기를 해야될 게.,0,0,0,0,1
나는 내가 제일 좋아하는 예능은 슈퍼맨이 돌아왔다야.,0,0,0,0,1
"뭐 이 예를 들어, 막내니까 당연히 해야지.",0,0,0,0,1
나는 좀  음 그래서 사진 보면은 옛날 얼굴이 많이 있다고 그러더라고 엄만.,0,0,0,0,1
"맞아 맞아, 아픈데 없냐고 먼저  물어보는 거 같애.",0,1,0,0,0
그래가지고  그리고 다행히 경미했어.,0,0,0,0,1
그리고 요즘 젊 이 요즘 이렇게 젊은이들한테 그렇게 웃기게 안 나올걸? l/,1,0,0,0,0
다음 날 또 미스터피자 한참 유행할 때였는데 피자를 사주겠다는 거야.,1,0,0,0,0
" 저, 정확한건 모르겠는데 막 무슨 막, 막, 막 살짝 그 하극상 같이 그런 식으로 이제 했대요 이제.",1,0,0,0,0
"최근에 내가 사고 사고 난 거, 사고 난 거?",0,0,0,0,1
"짠해, 너무.",0,1,0,0,0
그 가방을 샀.,0,0,0,0,1
왔었나 봐.,0,0,0,0,1
"그래, 대화가 되고 안 되고의 차이가 엄청 크지.",0,0,0,0,1
어 그러면서 진짜 웃겼지.,0,0,0,0,1
"휘 강릉 왔을 때도 갑자기 노숙자 아저씨가 말 걸, l/ 말 걸고.",1,0,0,0,0
체력도 안 되는 사람 뽑아서 그렇게 실전에 투입시키면 진짜 큰일 날 수도 있을 것 같애.,0,0,0,1,0
"예, 그리고 좀 뭐래야 될까?",0,0,0,0,1
그냥 샤워하고 나왔는데 갑자기 이제 아버지가 집에 딱 오면서 괜찮냐면서 일단 물어보는 거야 그래서 어 아무 일도 없었는데요라고 했는데 바로 옆에 불타고 있었어.,0,0,0,0,1
한 진짜 한 일주일 동안 이만한 대야에다가 일주일 동안 그 김치찌개를 계속 리필을 해준 거야.,1,0,0,0,0
 미안하다. ,0,0,0,0,1
그래서 자기가 거기의 왕인 거야.,0,0,0,0,1
"그거밖에 안 봐, 수연이 집은 TV 안 봐?",0,0,0,0,1
"응 l/ 4, 5년 전에 얘기를.",1,0,0,0,0
  또 말을 시켰더니 계속 대꾸를 하는 거야 그래서 나중에는 너무 놀래갖고 이 사람이 자는지 안 자는지를 모르겠어서 소연 아빠를 막 깨웠어.,0,0,0,0,1
l/ 내가 갈 수 있는데 굳이 윗사람한테 너가 갔다 와라. l/,1,0,0,0,0
" 화상 입었겠다, 그 사람  소방관도.",0,1,0,0,0
 엄청 옛날 막  노래처럼 막 그런 거 나오거나 막 어 트로트 나오거나 아니면은 막 진짜 듣지도 못한 노래가 막 나오거나 막 이런 적 있었어서 엄청 당황했었어.,0,0,0,0,1
그리고 나서 나는 그 뒤로도 그 선배가 나한테 그렇게 했던 게 너무 꼴배기가 싫어 가지고 나는 절대로 내 후배나 뭐 동갑 친구던 후배던 선배던 술자리에서 절대 술 강요하지 않아.,0,0,0,1,0
그래서 너는 어떻게 했어?,0,0,0,0,1
부모님이 나 어 부모님이 부르면은 갑자기 이거 이 자식이 네 그러고 있어.,0,0,0,0,1
아 근데 뭐 없지.,0,0,0,0,1
수술하자고?,0,0,0,0,1
계속  l/ 난 할 수 있다 l/ 난 건널 수 있다. l/,1,0,0,0,0
옛날에 내가 그거 그 그 뭐냐.,0,0,0,0,1
그렇게 그냥 그렇게 지금까지 그렇게 자라왔나 뭐 이런 생각도 들고 생각을 좀 바꿔야 되겠다라는 생각도 들고 그래서 나도 그냥 막 후배 들어오거나 하면 최대한 꼰대가 되고 싶진 않  않으니까.,0,0,0,0,1
 누가 다른 사람이면 누가 너를 챙겨 주겠냐.,0,0,0,1,0
 원래 작년 말에 들어온다고 했었는데 알고 보니까 8년 뒤에 들어올 수도 있었던 상황을 말을 안 해준 거니까. ,0,0,0,1,0
 그러면서 유치원에를 그때 한 번씩 원에서 이제 오라고 했을 때 학부모 뭐 회의 있다고 해갖고 했을 때 효에 대해서 얘길 하더라고.,0,0,0,0,1
이 얘네 얘네들이 아주 그냥 어 돌아가면서 코 곤다고. l/,1,0,0,0,0
"그런 생각이 들지 우리가 아무리 잘 챙겨 먹어도 부모님이 해주신 어머니가 해주신 그런 음식이 그립고 생각이 나고 아무리 이 항상 어머니는 물어보잖아, 밥은 먹었냐고.",0,1,0,0,0
 아 저는 이제 제 옆자리였는데 군대에 있을 때 이제 제 옆자리였는데 하도 코를 심하게 골아가지고 제가 한 번은 이제 그 휴지를 물에 적셔서 콧구멍에다 끼운 적이 있어요.,0,0,0,0,1
"우리도 갈 거고, 근데 그러고 나서 우리가 부모님을 회상했을 때 아 참  그래도 참 서로 잘 따뜻하게 지내다가 가 가네 이런 회상을 할 수 있으면 참 다행인데 나중에 여튼 부모님이니까 돌아가시면 슬플 거 아냐.",0,0,0,0,1
"그니까 이게 더 여자들 심리가 불안한 거 같은 거 있잖아, 내가 정말 너무 오래 쉬어버리면 어 제가 그 다시 나가서 일을 할 수 있을까 그리고 또 경력이 단절되거나 아니면 내가 일을 너무 오래 집에서 쉬어버리면 다시 일을 하러 나갈 수 있나 사회, 사회에 또 받아주는 자리가 있을까?",0,0,0,0,1
어 알지 알지.,0,0,0,0,1
그런데 우리는 되게 우리 집안은 좀 정해져 있거든.,0,0,0,0,1
그래가지고 아   그래도 차 타고 한 15분?,0,0,0,0,1
첫 연애였으니까.,1,0,0,0,0
뭐 아이돌?,0,0,0,0,1
뭐 말할 게 없잖아.,0,0,0,0,1
내 진짜 어 나 언니도 알다시피 할 말 다 하는 애라서. l/,1,0,0,0,0
 막 영화에서나 나오는 막 막 막 멸  막 멸망하거나 막 그런 게 실제로도 되지 않을까 하는 생각이 들어서.,0,0,0,0,1
 하이튼 간에  근데 엄마한테 엄마가 해주는 음식들이 다.,0,0,0,0,1
"이제 수학 뭐 영어학원 이런 식으로 다녔었는데 그때 학교가 끝나고 이제 학원으로 갔어, 학원은 7시 반, 8시 이즘 이쯤에 끝나니까.",0,0,0,0,1
항상 자식들한테 최선을 다하면서 자식들이 우울하지 않게 집에서 웃음꽃이 활짝 피게 항상 그래서 우리 언니가  집에서 웃음이 떠난 날이 없었다고 그랬어.,0,1,0,0,0
무한도전이 제일 재밌어.,0,0,0,0,1
그치 약속 시간 안 지키는 거는 그냥 인간 관계에선 다 그런데 그니까 여자친구의 그런 안 좋은 습관?,0,0,0,0,1
아 자책은 하죠.,0,0,0,0,1
 이런 말도 한 번은 그래 그럴 수도 있겠다 이런 생각을 하면서도 한 번은 또 내가 얼마나 더 저기했길래 내가 왜 굳이 이런 소리를 들어야 되지?,0,0,0,1,0
"그랬더니 엄마 엄마가 그 소고기랑 간장이랑 이케 볶아 가지고 그 간 거, 그걸 볶아 가지고 주먹밥을 만들어 주셨는데 그 주먹밥이 되게 맛있는 거야.",1,0,0,0,0
근데 갑자기 깨진 거야.,0,0,0,0,1
"어, 대박이야.",1,0,0,0,0
"선배들, 어 대학교.",0,0,0,0,1
또 그래도 비슷한 예능 또 많이 나오는 거 같애서. l/,1,0,0,0,0
N/ 창문 근처에 라디에이터가 있었는데 라디에이터에서 멀면 멀수록 이제 더 춥지.,0,0,0,0,1
l/ 무슨 꿈을 꿨어?,1,0,0,0,0
나는 가부장적인 아빠 했을 때 주아 언니 아빠.,0,0,0,0,1
응 나도 엄마한테 배워갈게.,0,0,0,0,1
난 되게 신기했는데.,1,0,0,0,0
들어간 재료도 똑같고 다 아니 다른 애들은 다 크기도 다르고 약간 밥 양도 다르고 하는데 그 네 명이 완전 똑같애.,1,0,0,0,0
나 진짜 싫어하거든 이런 거.,0,0,0,1,0
그러면서 그니까 저는 인제 친구도 친구지만은 저보다 나이가 많은 형들이랑 형들한테 차라리 고민을 더 털어놓으면 더 속 시원하게 좀 해결되는 경우가 있더라고요.,0,0,0,0,1
l/ 그 이해 안 되는 다른 행동을 한 적은 있었어?,0,0,0,0,1
 그냥  거기서는 그냥 그 사람들이 자기들이 잘못했다 이랬는데 음주라고는 말을 안 하고 막 자기가 막 어디 아파트 관리하는 사람인데 막 그냥 거들먹거리는 거야.,0,0,0,0,1
 어차피 저거는 나이를 먹으면 먹을 수록 손을 접게 돼.,0,0,0,0,1
"그니까 뭐 술 먹으면 다들 코 많이 곤다고 하더라, 윤 과장님도 이번에 그 술 양주 많이 먹고 엘리베이터에서 잤대.",0,0,0,0,1
근데 갑자기 예수님 앞에서 거짓말하면 안 돼요 이러는 거여 l/ 그래서 내가 저 진짜 다니는데요 하고 이제 어 횡단보도 그게 켜져가지고 지나갔던 기억이 나.,1,0,0,0,0
"진짜 웃겼어, 그건 진짜.",1,0,0,0,0
니가 해먹어 막 이렇게 해 이렇게 되는 거야.,0,0,0,1,0
그리고 우리집은 나도 게임하 게임하는 거 좋아하고 아빠도 게임하는 거 좋아하고 동생도 게임하는 거 좋아하잖아.,1,0,0,0,0
"맞아, 그래서 그 둘이 지금 자취하는데 그 둘이 방 써요.",1,0,0,0,0
"하 근데 이 솔직히 말해서 나 얘기를 했었나, 이거?",0,0,0,0,1
"어 막 어 계속 어 참견하고 막 옆에서 계속 주저리주저리하고 그러면 짜증 나, 눈치 보잖아.",0,0,0,1,0
난 없어요 l/ 어떻게 해. ,1,0,0,0,0
 근데 나도 웃겼어. l/,1,0,0,0,0
"어, 그 그 그래 그래서 내 목소리에만 반응을 해.",0,0,0,0,1
그냥 걱정인 게 이 갈다가 혀 혀도 같이 갈리면 어떻게 해?,0,0,0,0,1
"어 그 사람도 그렇게 케어를 많이 하잖아, 부인이 돈을 버니까 근데 그것도 애들 각자 시터가 있대.",0,0,0,0,1
아 l/ 보신탕?,1,0,0,0,0
저런 거 보면은 근데 약간 밖도 위험하고 안도 위험한 거 같애.,0,0,0,0,1
근데 그때 딱 내가 들었던 생각이  뭔가 힘들 때 옆에 사람이 있다는 게 힘이 된다고 생각을 했어.,0,0,0,0,1
 그 오빠 여자친구 전데요 이러면서는 싸웠던 적이 있었어 그래갖고 일단 나는 지금 일을 하고 있으니까는 관리로 또 들어가야 되고 아 일단 기다려 보시라고 저 지금 일하고 있으니까는 나중에 전화하자고 하고 끊고 관리하고  점심시간에 전화를 다시 했어 내가.,0,0,0,1,0
그리고 나는 옛날에 사고 교통사고 났어가지고 정읍에 단풍 보러 갔다가.,0,0,0,0,1
대학교에도 진짜 없을 거 같은데 약간 꼰대 그런 사람 되게 많더라고.,0,0,0,0,1
엄마는 근데 혼자 살림하니까 어.,0,0,0,0,1
" 그래가지고 그 아저씨가 길 알려주고 막 심지어 농담도 해, 한국말로. l/",1,0,0,0,0
 그러면 내가 볼 때에도  아 이렇게 조금 격식에 맞지 않는데라는 생각을 들 때마다 아 나는 꼰대구나 l/ 어.,1,0,0,0,0
츄리닝은 좀 거시기 하지.,0,0,0,0,1
그게 신기하게.,0,0,0,0,1
그래서 내가 순간 헷갈렸어.,0,0,0,0,1
근데 박수 칠 때 딱 떠난 게 잘 된 거 같애.,0,0,0,0,1
그냥 내가 힘들었을 한창 힘들었을 때 어  어떻게 대처했었나 그냥 다시 돌아보게 돼 되더라고.,0,0,0,0,1
"놀러 갔을 때 재밌었고 아니 근데 아까 그 할머니, 할머니가 종이 필요하다고 했는데  뜩 달려간 아저씨 있지?",1,0,0,0,0
"l/ 그래가지고 와 그 남자애는 진짜 완전 너무 마음 아파가지고 그 자리에서 울, 어 울더라고.",0,1,0,0,0
" 이제 첫째랑 애기 아빠랑 밑에 바닥에서 자고 나는 이제 그 2층 침대 1층에서 자고 있었거든, 채빈이랑 둘이.",0,0,0,0,1
 글쎄 근데 나는 약간 어릴 때는 굉장히 그게 싫었던 거 같기는 해.,0,0,0,0,1
어어 나도 그거 필요한 거 같애.,0,0,0,0,1
나 대학교 다닐 때도 그 꼭 같이 자고 있으면 옆에서 뭔가 뿌드득 뿌드득 소리가 들려서 보면은  여기 턱에 근육이 잡혀 있는 거야.,0,0,0,0,1
"엄마 사랑해, 응 사랑해 l/ 이러면서 막 그러니까 옆에서 나는 누우면은 그게 재밌어가지고 계속 말 시켜 채빈이한테.",1,0,0,0,0
 OECD가 문젠가? l/,0,0,0,0,1
그니까 우리부터가 다르지 않냐 그러니까 차별이다 이런 식으로 생각  좀 있는데 근데 직업적으로 예를 들어서 뭐  영역을 또 얘기하긴 하지만 이제 그 해외 같은데 보면 군인 같은 여군인 같은 경우도 결국에는 진짜 제대로 체력 검증이라던지 똑같이 받고 하는 걸로 알고 있거든요.,0,0,0,0,1
그치 자동 되는 게 있으면 내가 이제 응 운전 못해도 이제 알아서 해주고.,0,0,0,0,1
그래가지고 내가 방독면을 진짜 쓰고 잘라고 했다가 이제 개 털렸지.,1,0,0,0,0
그니까 뭐 엄마는 진짜 맨날 그 얘기는 하거든.,0,0,0,0,1
나 원래 안 골아.,1,0,0,0,0
"어 그니까 다른 것도 아니고 그니까 그냥 심지어 엄마에 대한 사랑과 관심만 바라니까  너무 슬퍼, 나 이제 집에서 혼자 보면 운다 진짜.",0,1,0,0,0
어디서 코빅에서?,0,0,0,0,1
"l/ 다 한숨을 쉬어, 그런데 그날 이제 한 번은 진짜 너무 짜증이 나가지고 선임 하나가 베개를 던진 거야.",1,0,0,0,0
"어 그게 은근히 많은 게 그 사람이 해가지고 건물 한 채랑 외제차 한 대랑 그 정도 사기 어, 어.",0,0,0,0,1
아 이명숙 씨요?,0,0,0,0,1
그런 거 같애요.,0,0,0,0,1
"우리나라 역사가 엄청 짧잖아, 솔직히.",1,0,0,0,0
"우리 아빠는 l/ 우리 아빠는 아까 그 동영상 그거 그런 거 때문에 이혼 당했잖아, l/ 엄마한테.",0,0,0,0,1
근데 다행히도 그 아저씨가 이제 그 전화번호 같은 걸 내주셨고 그리고 이제 손이 되게 막 처음에는 다 괜찮은 줄 알았거든?,0,0,0,0,1
멤버들 조합도 좋고 나는 박명수가 너무 좋아서 재미있었던 것 같애.,0,0,0,0,1
그리고 우리 일상생활에서 불도 엄청나게 많이 나.,0,0,0,0,1
아 그거는 진짜 아니다.,0,0,0,1,0
그러면은 진짜 웃음이 엄청 빵 터지는 거 같애.,0,0,0,0,1
" 뭘 먹, 암만 맛있는 김치라고 해서 사와도 얻어와도 엄마 맛이 안 나는 거야.",0,0,0,0,1
"응 그니까 모여서 쌌나 봐, l/ 아침에.",1,0,0,0,0
이게 다 나와. l/,1,0,0,0,0
기본적으로 어차피 나도 못 했으니까 이거가 잘 안된 거다 해가지고 근데 그 자책을 저한테만은 안 쏟아요.,0,0,0,0,1
"획일적이지  그렇게 단순한 게 아니잖아, 되게 복잡하잖아.",0,0,0,0,1
아니 근데 그게 얻어먹으려고 했는데 저보다 돈이 없어요 그 사람들이 진짜로.,0,0,0,0,1
"l/ 뭐야, 무섭겠다.",1,0,0,0,0
 아니  감동적이긴 한데.,0,0,0,0,1
환승 이별도 본 적 있고 잠수 이별도 본 적 있어.,0,0,0,0,1
 그렇게 싶어 하는 게 아니고 우리 신랑도 같이 그래.,0,0,0,0,1
 달려가서 막 가지러 가는 게 너무 착하신 거 같은거예요.,1,0,0,0,0
"나 김제에 있었는데도 엄청 난리 나고 아예 그 해는 수능도 취, 연기되고.",0,0,0,0,1
아니 막 그 접근하는 수법이 여러 가지잖아.,0,0,0,0,1
그런 거 병원.,0,0,0,0,1
어  깜짝 놀래갖고 뭐지 얘 왜 이러지. l/,1,0,0,0,0
"뭐 이렇게 어디 가서 놀아준다거나 그러질 않았, 않았나 봐.",0,0,0,0,1
할 순 있는데 뭔가 이제는 좀 거리를 두게 된다고 해야 되나?,0,0,0,0,1
왔는데 까마귀 떼가 내 앞을 이렇게 막 숙숙 숙 스쳐서 지나가는 거여.,0,0,0,0,1
어우 진짜 에 그때 막 솔직히 말해서 계속 말해지만은 그때만 생각하면 l/ 힘들고 짜증 나고 막 그런데 확실히 나이 먹고 생각해보니까.,0,0,0,0,1
"그치, 좀 과거에 트라우마도 좀 있었고 연락에 대해서 음 그러다 보니까 나는 전활 안 받으면은 받을 때까지 계속 전화를 해, 나는.",0,0,0,0,1
어어 그래가지고 하는데 갑자기 벌떡 일어나는 거야.,0,0,0,0,1
진짜 가슴을 사정없이 한 대 맞은 거야 자다가  너무 놀래갖고 깨 가지고 왜 그러냐고 그랬더니 깨서 미안하다고 미안하다고 l/ 나보고 미안하다고 막 그러는 거야.,1,0,0,0,0
어 채빈이가 l/ 어어.,1,0,0,0,0
아 많을 수밖에 없.,0,0,0,0,1
"최석훈이었는데 야 석훈아 이제, 이제 일어, 일어나야 된다 이제 이, 근무 지금 해야 된다 하니까 이제  막 원래는 이제 어으 야 막 했습니다 필승 막 이런식으로 해야 되는데.",0,0,0,0,1
"그렇죠, 그 관리사무소 현관이라고 해야 되나?",0,0,0,0,1
막 실제로  l/ 귀신이 들어간 건가.,1,0,0,0,0
어 나 지금 사랑아 보영해 밖에 기억이 안 나. l/,1,0,0,0,0
 그래갖고 한 번은 이번에도 싸운 계기가 내가 말은 안 했지만 어 너무 서운하더라고.,0,0,0,1,0
저는 그 그런 상황에 따라 다른 거 같아요.,0,0,0,0,1
"l/ 아 근데 그런 사람도 있어요, 있어요, 예예.",1,0,0,0,0
 그만 좀 가르치라고.,0,0,0,1,0
l/ 어 진짜 그건 아닌 거 같은데. ,1,0,0,0,0
어 좀 싸가지가 없다 요즘.,0,0,0,0,1
"응, 하긴 너무 많아서 못 골라.",1,0,0,0,0
" 아빠 하나밖에 없는데  이제 집에서 언니나 저나 면도를 할 제모, 제모를 할 거 아니에요.",0,0,0,0,1
 아유 이렇게 l/ 아 진짜.,1,0,0,0,0
 우리 막 초등학교 때만 해도 이제 다구 뭐 뭐 할머니 할아버지 같이 사는 대가족에서 점점 핵가족으로 변한다 이렇게 배우다가 이제 거의 지금 10 그때 그 수업 이후로 10년이 다 되가는데 10년 이상이 다 돼가는데.,0,0,0,0,1
어 l/ 자기 그거 안 듣겠다고 무섭다고 얘기  하지 말라고 이런 식으로 하다가 그래가지고 그렇게 나가가지고 그다음에 내가 막 얘기할려고 했는데 나한테 막 화내면서 막 이거 이거 안된다고 왜 이야기하냐고 이러면서 자기 안 듣겠다고 막 이러면서 그런 적도 있었지.,1,0,0,0,0
"그래서 추억을 쌓는 게 그게 많지 않, 추억을 쌓을려면 좀 밖에 나가고 그러기 놀 놀러 다니고  많이 보고 그래야 좀 추억이 쌓이는데 우리 집은 거의 집에만 있으니까.",0,0,0,0,1
 열려있는 상태에서 이제 닫히려고 할 때쯤 그 상황에 맞게 어렸을 때 딱 들어갈라 했는데 거기에 딱 낀 거야.,0,0,0,0,1
그래가지고  그런 에피소드도 있었고.,0,0,0,0,1
그래서 엄마가 되게 음식을 잘하는 편이기도 하고 다 맛있는데 뭔가 잡채만 먹으면 되게 뭔가 찡하기도 하고 그리고 내가 막 뭔가 엄마가 내가 볼 때 좀 힘이 없어 보이거나 좀 입맛을 입맛이 입맛이 없다거나 좀 그러면 엄마가 잡채 해줄까 항상 그래.,1,0,0,0,0
그래갖고 걔 소대 개편됐잖아.,1,0,0,0,0
나도 나도 코 골면서 코 골았겠지만 살면서 코 골아 봤겠지만 내가 코 고는 소리에 놀라 가지고 깬 적도 많아. l/,1,0,0,0,0
"맞아, 대학생 되면 사람들이 고결해지는 거 같아.",1,0,0,0,0
그래 시댁 가서 응응.,1,0,0,0,0
그니까 약간 그런 것도 꼰대라면 꼰대인 거 같애.,0,0,0,0,1
 과일장수 아저씨랑.,0,0,0,0,1
"어 나 야 너나 걔나 몇 살이나 차이 난다고 우리 동갑이니까 당신이랑 걔랑은 몇 살이나 차이 난다고 애를 어릴 때부터 봐서, 어릴 때부터 봐서 그런지 당신 지금 도련님하고도 술 먹지 않냐 우리 도련님도 나이가 어리잖아.",0,0,0,1,0
아 영화표는 그쪽분 그쪽이 내시고?,0,0,0,0,1
그 후배가 움직이게 했을 때.,1,0,0,0,0
" 나 그때 우리가 솔직히 쪼개, 이렇게 찢어졌을 때도 나는 좀 스트레스를 많이 받았었어.",0,1,0,0,0
" 아빠가 이제 알바 그만두고 그냥 용돈 받아서 그걸로 이제 공부에만 전념해라 이런 말 하는데 너무 그때 되게 죄송스러웠어, 나는.",0,1,0,0,0
"l/ 와 그치, 오 오빠도 수연이랑 똑같이 큰아빠가 그랬었거든.",0,0,0,0,1
" 언니가 알바를 바꾸면 만약에  만약에 만약에 전화 직장에서 그 상담 전화를 받는 알바를 했어, 언니가 스무 살 초반에.",1,0,0,0,0
응 뭐 이따 이따가 뭐 잠 안 오면 전화해 연락해 뭐 이 정도?,0,0,0,0,1
막 이런 식으로 돼 있는 거야.,0,0,0,0,1
그런 모습들이.,0,0,0,0,1
그거를 계속 봐.,1,0,0,0,0
그리고 저번에 거기 갔다 왔잖아.,0,0,0,0,1
그리고  내가 잠수 이별도 당해봤다 했잖아.,0,0,0,0,1
근데 그 AI에게 인간은 앞으로 어떻게 해야 되는가 뭐 그런 식으로 질문한 그런 것들이 있드라고.,0,0,0,0,1
"아 나도 되게 얘기 들어보니까 나도 기억난 건데  내가 좀 되게 황당했던 게 내가 사는데서 버스, 이제 버스 기다리고 있는데 어떤 할머니분이 되게 막 좀 차림도 되게 꾀죄죄하고 그러신 분이 나한테 오는 거야.",0,0,0,0,1
수지. 수지 나도 수지도 본 거 같애. l/,1,0,0,0,0
그렇게 따지고 보면은 나의 언니라고 볼 수 있는 때는 뭐 한계가 있지.,0,0,0,0,1
뭐가 없어.,1,0,0,0,0
"뭐야, 인성. l/",0,0,0,1,0
엄마 보고 싶은 적?,0,0,0,0,1
"나 방금 소름 돋았어, l/ 방금 소름 돋았어.",1,0,0,0,0
l/ 그러면서 계좌번호 안 물어보잖아.,1,0,0,0,0
"어어어 설거지 같은 것도 휴일 되면은 맨날 아침에 아빠가 일어나면 아빠가 맨날 설거지 하고 있고 청소 같은 것도 보면은 대청소 할 때 아빠가 하셔, 거의 80퍼센트는 다 하는 거 같거든.",0,0,0,0,1
뭔가 큰 공감을 와닿는 게 없었던 것 같은.,0,0,0,0,1
"l/ 그래가지고 손짓 발짓을 하면서 원, 투, 쓰리, 포 l/ 블럭, 원 블럭, 투 블럭, 쓰리 블럭, 포 블럭 그러면서 어 가서 그 환승하라고. l/",1,0,0,0,0
나 어 말해 말해.,0,0,0,0,1
근데 나는 꼰대들이 약간 좀 불편하면서도 있어야 하는 존재라고 생각해.,0,0,0,0,1
맞잖아 밤샘 작업하고 아침에 뭐 말 그대로 일찍 출근할 수도 있어.,0,0,0,0,1
아 나는 근데 그 아까 두 번째에 종이 찾으신 할머니가 무한도전 찍는다는 데 자꾸 패떳 얘기해가지고 l/ 맞아 맞아.,1,0,0,0,0
 이제 나는 전화 오면 어 진욱이 당연히 가야 돼 이 소리가 되게 나는 듣기가 좀 그랬었거든.,0,0,0,1,0
"맞아, 무한도전 끝나버린 게 너무 아쉬워.",0,1,0,0,0
그러면은 그 가 너가 봤던 사고 중에서 다 충격적이고 힘들겠지만 뭐가 제일 충격적이었어?,0,0,0,0,1
 나는 나 잠꼬대로 욕하진 않았어.,1,0,0,0,0
지금 정확히는 기억이 안 나는데 그냥 놀러 놀러 가는 거였는데 그냥 내가 평소에 입던 대로 입었다고 그냥 태클을 걸었더라고 그냥 내가 봤을 때는 그냥 그날 기분이 나빴는데 화풀이 대상이 필요했던 거 같아. ,0,0,0,1,0
"어어어 조금 심각, 좀 심각한.",0,0,0,0,1
안 돼 안 돼.,0,0,0,0,1
근데 뭐 반에 같은 애들이 이제 도와주니까 도와주고 오히려 나를 막 위로를 해주고 그러고 뭐냐 걔네들이 오히려 나서서 나한테 좀 도움을 많이 주니까 그때 좀 되게 많이 고맙다 생각했었어.,1,0,0,0,0
  그냥 우울해 가지고 아무도 안 만나고.,0,1,0,0,0
l/ 무한도전 안 봤다고?,1,0,0,0,0
 그럼 나도 되게  자세하게 알려줘.,0,0,0,0,1
 근데 하필 영상에서 그 아버님이 되게 권위적이신 분이잖아.,0,0,0,0,1
" 이러고 가만히 서있었는데 갑자기 저쪽 구석에서 막 누가 욕을 하는 거야, 엄청 큰 소리로.",0,0,0,0,1
어 그 그 뒤로도 막 어 맞어.,1,0,0,0,0
" 그냥 군인이기다 하겠다, 어째 뭔 일 있어도 신고도 못하겠다.",0,0,0,0,1
아 맨발론 안 다녔지 아무리 그래도.,0,0,0,0,1
 나도 그니까 내 나는 갔는데 내가 다 다치지 않고  옛날에는 재영이가 옛날에 한 번 날라갔었잖아.,0,0,0,0,1
통금 시간이 거의 12시를 무조건 거의 넘으면 안 됐었어.,0,0,0,0,1
이해 간다.,0,0,0,0,1
