text,happy,depressed,surprised,angry,neutral
Sess09_script06_User017M_012,0.1,0.1,0.0,0.1,0.7
Sess10_script04_User019F_007,0.0,0.1,0.0,0.6,0.3
Sess22_script04_User044F_032,0.0,0.1,0.0,0.0,0.9
Sess10_script03_User019F_029,0.1,0.0,0.1,0.0,0.8
Sess08_script01_User015F_004,0.8,0.0,0.0,0.0,0.2
Sess02_script04_User003F_006,0.0,0.0,0.0,0.0,1.0
Sess12_script05_User082F_018,0.1,0.0,0.0,0.0,0.9
Sess39_script05_User077F_024,0.0,0.2,0.0,0.0,0.8
Sess09_script01_User018M_016,0.0,0.2,0.0,0.0,0.8
Sess12_script05_User082F_017,0.0,0.0,0.0,0.0,1.0
Sess30_script01_User059F_013,0.0,0.0,0.1,0.0,0.9
Sess07_script06_User014M_027,0.0,0.0,0.0,0.1,0.9
Sess20_script01_User040M_005,0.0,0.0,0.0,0.0,1.0
Sess25_script05_User049M_044,0.0,0.0,0.0,0.0,1.0
Sess40_script06_User079F_007,0.0,0.2,0.0,0.0,0.8
Sess08_script01_User015F_013,0.3,0.0,0.1,0.0,0.6
Sess39_script04_User078F_033,0.0,0.0,0.0,0.0,1.0
Sess04_script03_User007M_016,0.4,0.0,0.0,0.0,0.6
Sess22_script05_User043F_017,0.5,0.1,0.0,0.0,0.4
Sess21_script03_User041F_009,0.6,0.0,0.0,0.0,0.4
Sess19_script04_User037M_001,0.1,0.0,0.0,0.0,0.9
Sess05_script01_User009M_038,0.0,0.0,0.0,0.1,0.9
Sess03_script06_User005M_010,0.0,0.0,0.1,0.4,0.5
Sess36_script06_User072F_024,0.0,0.0,0.0,0.6,0.4
Sess19_script04_User037M_018,0.3,0.0,0.0,0.0,0.7
Sess10_script01_User020M_016,0.2,0.0,0.0,0.0,0.8
Sess28_script03_User056M_013,0.0,0.1,0.1,0.0,0.8
Sess08_script03_User016F_002,0.4,0.0,0.0,0.0,0.6
Sess30_script03_User060F_022,0.0,0.0,0.3,0.0,0.7
Sess07_script03_User013M_018,0.0,0.0,0.0,0.0,1.0
Sess32_script03_User064F_027,0.1,0.0,0.1,0.0,0.8
Sess08_script02_User015F_009,0.0,0.0,0.0,0.0,1.0
Sess35_script02_User069F_005,0.0,0.0,0.0,0.7,0.3
Sess05_script01_User009M_019,0.0,0.0,0.0,0.0,1.0
Sess02_script03_User003F_002,0.1,0.0,0.0,0.0,0.9
Sess32_script02_User063M_016,0.1,0.0,0.0,0.0,0.9
Sess12_script02_User082F_018,0.0,0.0,0.0,0.2,0.8
Sess16_script01_User032M_006,0.0,0.0,0.0,0.0,1.0
Sess26_script04_User052F_012,0.0,0.2,0.1,0.0,0.7
Sess16_script03_User031M_016,0.0,0.0,0.9,0.0,0.1
Sess15_script05_User029M_026,0.0,0.5,0.0,0.0,0.5
Sess27_script04_User054M_004,0.1,0.0,0.0,0.0,0.9
Sess11_script05_User021M_005,0.7,0.0,0.0,0.0,0.3
Sess36_script04_User071M_010,0.0,0.0,0.0,0.1,0.9
Sess20_script03_User040M_009,0.0,0.0,0.0,0.0,1.0
Sess27_script06_User053M_009,0.6,0.0,0.0,0.0,0.4
Sess08_script05_User016F_021,0.0,0.2,0.0,0.2,0.6
Sess19_script06_User038F_003,0.0,0.0,0.0,0.0,1.0
Sess14_script05_User028M_002,0.0,0.0,0.0,0.0,1.0
Sess18_script06_User035M_006,0.0,0.0,0.0,0.0,1.0
Sess35_script02_User070F_015,0.0,0.0,0.0,0.1,0.9
Sess26_script02_User052F_005,0.0,0.1,0.0,0.0,0.9
Sess34_script01_User067M_011,0.0,0.0,0.0,0.0,1.0
Sess15_script02_User029M_019,0.0,0.0,0.1,0.4,0.5
Sess37_script02_User073F_021,0.0,0.1,0.0,0.1,0.8
Sess13_script03_User025F_009,0.0,0.0,0.0,0.0,1.0
Sess09_script01_User017M_005,0.0,0.2,0.0,0.0,0.8
Sess29_script04_User058F_015,0.0,0.0,0.0,0.4,0.6
Sess23_script05_User046M_024,0.0,0.0,0.0,0.0,1.0
Sess08_script05_User015F_001,0.1,0.0,0.0,0.0,0.9
Sess03_script05_User005M_001,0.0,0.2,0.0,0.1,0.7
Sess24_script04_User048F_011,0.0,0.0,0.0,0.3,0.7
Sess27_script03_User053M_015,0.0,0.0,0.0,0.0,1.0
Sess34_script01_User067M_006,0.0,0.0,0.0,0.0,1.0
Sess28_script06_User055M_030,0.2,0.0,0.0,0.0,0.8
Sess08_script06_User016F_014,0.0,0.3,0.0,0.0,0.7
Sess36_script01_User072F_026,0.1,0.0,0.1,0.0,0.8
Sess03_script03_User005M_020,0.0,0.0,0.0,0.0,1.0
Sess36_script04_User071M_003,0.0,0.0,0.0,0.2,0.8
Sess16_script03_User031M_042,0.0,0.0,0.3,0.0,0.7
Sess03_script02_User006M_007,0.0,0.0,0.0,0.2,0.8
Sess32_script02_User064F_011,0.0,0.0,0.0,0.0,1.0
Sess07_script01_User013M_001,0.7,0.0,0.0,0.0,0.3
Sess18_script02_User036M_003,0.0,0.0,0.0,0.0,1.0
Sess18_script06_User035M_008,0.0,0.0,0.1,0.1,0.8
Sess25_script04_User049M_023,0.0,0.0,0.0,0.0,1.0
Sess14_script01_User028M_035,0.0,0.0,0.0,0.0,1.0
Sess37_script06_User073F_010,0.0,0.0,0.7,0.0,0.3
Sess38_script06_User075M_009,0.0,0.0,0.0,0.0,1.0
Sess33_script03_User066M_016,0.0,0.0,0.0,0.0,1.0
Sess04_script04_User007M_018,0.0,0.0,0.0,0.3,0.7
Sess11_script06_User021M_019,0.4,0.0,0.1,0.0,0.5
Sess40_script02_User079F_030,0.0,0.1,0.0,0.0,0.9
Sess35_script05_User069F_016,0.2,0.0,0.1,0.0,0.7
Sess08_script01_User015F_031,0.0,0.0,0.0,0.1,0.9
Sess18_script06_User035M_009,0.0,0.0,0.2,0.0,0.8
Sess26_script01_User051M_012,0.0,0.0,0.2,0.0,0.8
Sess11_script01_User021M_012,0.0,0.0,0.0,0.0,1.0
Sess19_script01_User038F_012,0.9,0.0,0.0,0.0,0.1
Sess20_script01_User039M_003,0.0,0.1,0.0,0.0,0.9
Sess31_script04_User062M_012,0.1,0.0,0.1,0.0,0.8
Sess01_script05_User002M_009,0.0,0.0,0.0,0.0,1.0
Sess22_script06_User044F_015,0.0,0.0,0.0,0.5,0.5
Sess08_script01_User016F_020,0.1,0.0,0.0,0.0,0.9
Sess23_script05_User045F_016,0.1,0.0,0.0,0.0,0.9
Sess32_script06_User063M_026,0.0,0.0,0.0,0.0,1.0
Sess05_script05_User010M_010,0.1,0.0,0.0,0.0,0.9
Sess14_script02_User027F_009,0.0,0.1,0.0,0.0,0.9
Sess34_script03_User068M_028,0.3,0.0,0.1,0.0,0.6
Sess03_script03_User005M_037,0.5,0.0,0.0,0.0,0.5
Sess39_script04_User078F_025,0.0,0.0,0.0,0.3,0.7
Sess19_script01_User038F_008,0.7,0.0,0.0,0.0,0.3
Sess36_script03_User071M_011,0.6,0.0,0.0,0.0,0.4
Sess12_script04_User082F_023,0.0,0.0,0.0,0.2,0.8
Sess06_script01_User012M_008,0.2,0.0,0.0,0.0,0.8
Sess03_script03_User005M_024,0.0,0.0,0.3,0.3,0.4
Sess20_script06_User039M_008,0.0,0.0,0.0,0.0,1.0
Sess37_script01_User073F_028,0.0,0.1,0.0,0.1,0.8
Sess28_script04_User056M_011,0.0,0.1,0.0,0.0,0.9
Sess26_script02_User051M_001,0.0,0.0,0.0,0.0,1.0
Sess17_script04_User084F_003,0.1,0.0,0.0,0.0,0.9
Sess25_script01_User050F_018,0.0,0.0,0.0,0.0,1.0
Sess37_script01_User074F_001,0.1,0.0,0.1,0.0,0.8
Sess16_script02_User031M_045,0.0,0.0,0.0,0.3,0.7
Sess28_script01_User056M_008,0.5,0.0,0.0,0.0,0.5
Sess32_script05_User063M_032,0.3,0.1,0.0,0.0,0.6
Sess21_script03_User041F_017,0.0,0.4,0.0,0.0,0.6
Sess32_script03_User063M_037,0.3,0.0,0.0,0.0,0.7
Sess16_script04_User031M_024,0.0,0.1,0.2,0.0,0.7
Sess07_script03_User014M_033,0.1,0.0,0.0,0.0,0.9
Sess05_script05_User009M_020,0.0,0.0,0.0,0.0,1.0
Sess31_script04_User061M_033,0.2,0.0,0.0,0.0,0.8
Sess13_script01_User025F_032,0.1,0.0,0.0,0.0,0.9
Sess07_script04_User014M_026,0.1,0.1,0.1,0.1,0.6
Sess33_script01_User066M_026,0.1,0.0,0.1,0.1,0.7
Sess33_script05_User065M_005,0.0,0.0,0.0,0.0,1.0
Sess18_script06_User036M_024,0.0,0.0,0.2,0.0,0.8
Sess01_script03_User002M_009,0.9,0.0,0.1,0.0,0.0
Sess10_script03_User019F_036,0.1,0.1,0.0,0.0,0.8
Sess29_script01_User058F_025,0.5,0.0,0.0,0.0,0.5
Sess24_script02_User047F_013,0.0,0.0,0.7,0.2,0.1
Sess06_script01_User011M_013,0.0,0.0,0.0,0.0,1.0
Sess16_script06_User031M_008,0.1,0.0,0.0,0.0,0.9
Sess19_script03_User038F_036,0.6,0.0,0.0,0.0,0.4
Sess27_script05_User054M_017,0.1,0.0,0.0,0.0,0.9
Sess15_script01_User029M_021,0.0,0.0,0.1,0.0,0.9
Sess10_script06_User020M_021,0.1,0.1,0.0,0.0,0.8
Sess16_script02_User031M_034,0.0,0.0,0.0,0.2,0.8
Sess36_script06_User071M_019,0.0,0.0,0.4,0.0,0.6
Sess38_script02_User076F_001,0.6,0.0,0.0,0.0,0.4
Sess13_script01_User026F_015,0.6,0.0,0.1,0.0,0.3
Sess40_script01_User080F_007,0.0,0.0,0.0,0.0,1.0
Sess09_script06_User017M_017,0.0,0.1,0.0,0.0,0.9
Sess07_script01_User014M_061,0.0,0.0,0.1,0.0,0.9
Sess21_script05_User041F_006,0.0,0.0,0.1,0.0,0.9
Sess35_script05_User070F_021,0.0,0.0,0.0,0.0,1.0
Sess20_script06_User039M_006,0.0,0.2,0.1,0.0,0.7
Sess20_script02_User039M_021,0.0,0.0,0.0,0.3,0.7
Sess06_script02_User011M_023,0.0,0.0,0.0,0.1,0.9
Sess23_script03_User045F_010,0.3,0.0,0.5,0.0,0.2
Sess32_script02_User064F_013,0.0,0.0,0.1,0.0,0.9
Sess19_script01_User037M_015,0.2,0.0,0.0,0.0,0.8
Sess25_script01_User049M_031,0.1,0.0,0.0,0.0,0.9
Sess34_script05_User067M_028,0.0,0.0,0.4,0.0,0.6
Sess34_script05_User067M_008,0.0,0.0,0.4,0.0,0.6
Sess14_script04_User028M_018,0.0,0.1,0.0,0.2,0.7
Sess13_script05_User025F_037,0.5,0.0,0.0,0.0,0.5
Sess31_script03_User062M_011,0.4,0.0,0.0,0.0,0.6
Sess31_script05_User062M_008,0.0,0.1,0.0,0.0,0.9
Sess23_script05_User046M_003,0.6,0.0,0.0,0.0,0.4
Sess14_script01_User028M_015,0.0,0.0,0.0,0.0,1.0
Sess06_script01_User012M_006,0.5,0.0,0.0,0.0,0.5
Sess01_script06_User001F_011,0.0,0.0,0.1,0.0,0.9
Sess03_script02_User006M_014,0.0,0.0,0.0,0.2,0.8
Sess39_script05_User077F_018,0.0,0.0,0.0,0.0,1.0
Sess37_script04_User074F_019,0.1,0.0,0.0,0.0,0.9
Sess28_script05_User055M_019,0.1,0.0,0.0,0.2,0.7
Sess40_script06_User079F_025,0.0,0.0,0.0,0.0,1.0
Sess29_script01_User057F_034,0.0,0.0,0.0,0.0,1.0
Sess29_script01_User058F_036,0.6,0.0,0.0,0.1,0.3
Sess19_script03_User037M_032,0.1,0.0,0.0,0.0,0.9
Sess05_script01_User010M_011,0.0,0.0,0.0,0.0,1.0
Sess17_script05_User083F_001,0.0,0.0,0.0,0.0,1.0
Sess13_script01_User025F_023,0.0,0.0,0.0,0.0,1.0
Sess38_script06_User075M_011,0.0,0.1,0.0,0.0,0.9
Sess16_script02_User031M_054,0.0,0.0,0.0,0.5,0.5
Sess32_script03_User063M_010,0.0,0.0,0.0,0.0,1.0
Sess28_script06_User055M_038,0.0,0.0,0.0,0.0,1.0
Sess12_script05_User081F_017,0.6,0.1,0.0,0.0,0.3
Sess37_script06_User073F_009,0.0,0.0,0.0,0.0,1.0
Sess27_script01_User053M_018,0.0,0.1,0.0,0.0,0.9
Sess07_script05_User013M_023,0.0,0.1,0.0,0.0,0.9
Sess22_script01_User044F_007,0.0,0.5,0.0,0.0,0.5
Sess01_script04_User001F_010,0.0,0.0,0.0,0.0,1.0
Sess34_script05_User067M_024,0.0,0.1,0.0,0.0,0.9
Sess21_script06_User042F_008,0.0,0.0,0.1,0.2,0.7
Sess12_script01_User082F_009,0.1,0.0,0.0,0.0,0.9
Sess36_script04_User072F_008,0.1,0.0,0.0,0.1,0.8
Sess01_script03_User002M_014,0.1,0.0,0.1,0.0,0.8
Sess14_script05_User028M_001,0.1,0.6,0.1,0.0,0.2
Sess32_script03_User064F_007,0.0,0.0,0.0,0.0,1.0
Sess14_script03_User028M_004,0.3,0.0,0.0,0.0,0.7
Sess20_script03_User039M_037,0.0,0.0,0.0,0.0,1.0
Sess16_script03_User031M_005,0.1,0.0,0.4,0.0,0.5
Sess38_script06_User075M_001,0.0,0.0,0.0,0.0,1.0
Sess02_script04_User004M_014,0.0,0.0,0.0,0.0,1.0
Sess15_script02_User029M_017,0.0,0.0,0.1,0.4,0.5
Sess31_script03_User061M_014,0.2,0.0,0.0,0.0,0.8
Sess34_script04_User068M_032,0.0,0.1,0.0,0.0,0.9
Sess17_script02_User084F_010,0.0,0.0,0.0,0.0,1.0
Sess02_script06_User003F_009,0.0,0.1,0.0,0.2,0.7
Sess31_script03_User062M_020,0.7,0.0,0.0,0.0,0.3
Sess28_script01_User055M_008,0.0,0.0,0.0,0.0,1.0
Sess25_script05_User049M_030,0.5,0.0,0.0,0.0,0.5
Sess35_script05_User069F_002,0.0,0.0,0.0,0.0,1.0
Sess17_script04_User084F_009,0.0,0.0,0.0,0.0,1.0
Sess13_script04_User025F_008,0.0,0.0,0.0,0.1,0.9
Sess03_script02_User006M_016,0.0,0.0,0.9,0.0,0.1
Sess07_script02_User014M_009,0.0,0.0,0.0,0.0,1.0
Sess32_script06_User064F_001,0.0,0.4,0.0,0.0,0.6
Sess09_script06_User018M_019,0.0,0.5,0.0,0.0,0.5
Sess30_script05_User060F_022,0.4,0.0,0.0,0.0,0.6
Sess10_script03_User020M_036,1.0,0.0,0.0,0.0,0.0
Sess36_script02_User071M_008,0.0,0.0,0.0,0.0,1.0
Sess15_script05_User029M_005,0.0,0.5,0.0,0.0,0.5
Sess02_script01_User003F_012,0.0,0.0,0.0,0.0,1.0
Sess32_script02_User063M_001,0.0,0.0,0.0,0.0,1.0
Sess07_script06_User013M_023,0.0,0.0,0.0,0.1,0.9
Sess35_script03_User070F_003,0.3,0.0,0.0,0.0,0.7
Sess15_script02_User029M_032,0.1,0.0,0.0,0.6,0.3
Sess32_script02_User064F_020,0.0,0.0,0.0,0.0,1.0
Sess10_script01_User019F_026,0.4,0.0,0.0,0.0,0.6
Sess25_script03_User049M_023,0.2,0.0,0.0,0.0,0.8
Sess27_script05_User053M_003,0.1,0.0,0.0,0.0,0.9
Sess19_script01_User037M_029,0.0,0.1,0.1,0.0,0.8
Sess12_script01_User081F_006,0.8,0.0,0.0,0.0,0.2
Sess13_script03_User026F_022,0.6,0.0,0.0,0.0,0.4
Sess39_script05_User077F_028,0.0,0.4,0.0,0.0,0.6
Sess33_script04_User065M_023,0.0,0.0,0.0,0.0,1.0
Sess13_script01_User025F_006,0.0,0.0,0.0,0.0,1.0
Sess22_script03_User044F_010,0.0,0.2,0.0,0.2,0.6
Sess06_script04_User011M_004,0.0,0.0,0.0,0.0,1.0
Sess04_script03_User007M_031,0.3,0.0,0.1,0.0,0.6
Sess03_script03_User005M_006,0.0,0.0,0.0,0.0,1.0
Sess10_script01_User020M_004,0.9,0.0,0.0,0.0,0.1
Sess07_script06_User014M_021,0.1,0.0,0.0,0.0,0.9
Sess17_script01_User083F_010,0.4,0.0,0.0,0.1,0.5
Sess26_script02_User051M_009,0.0,0.3,0.0,0.0,0.7
Sess25_script03_User049M_008,0.2,0.0,0.0,0.0,0.8
Sess05_script01_User009M_037,0.0,0.1,0.0,0.3,0.6
Sess39_script03_User078F_022,0.0,0.0,0.0,0.0,1.0
Sess37_script02_User073F_016,0.0,0.1,0.0,0.2,0.7
Sess19_script03_User038F_006,0.8,0.0,0.0,0.0,0.2
Sess19_script03_User038F_031,0.6,0.0,0.0,0.0,0.4
Sess23_script03_User045F_008,0.0,0.0,0.1,0.0,0.9
Sess23_script01_User045F_005,0.2,0.0,0.0,0.0,0.8
Sess36_script04_User072F_017,0.1,0.3,0.0,0.0,0.6
Sess37_script03_User073F_017,0.0,0.1,0.0,0.0,0.9
Sess17_script04_User084F_015,0.0,0.0,0.0,0.0,1.0
Sess25_script06_User050F_015,0.0,0.0,0.0,0.2,0.8
Sess38_script04_User075M_009,0.1,0.0,0.0,0.0,0.9
Sess05_script02_User009M_012,0.0,0.1,0.0,0.1,0.8
Sess15_script06_User030M_008,0.0,0.1,0.0,0.0,0.9
Sess36_script02_User072F_026,0.0,0.1,0.0,0.1,0.8
Sess33_script04_User066M_025,0.0,0.0,0.0,0.0,1.0
Sess04_script01_User008F_019,0.4,0.0,0.0,0.0,0.6
Sess39_script06_User077F_019,0.0,0.0,0.0,0.0,1.0
Sess20_script03_User040M_006,0.2,0.0,0.3,0.0,0.5
Sess04_script05_User008F_032,0.0,0.0,0.0,0.0,1.0
Sess24_script02_User047F_006,0.0,0.0,0.0,0.6,0.4
Sess33_script01_User066M_007,0.0,0.0,0.2,0.3,0.5
Sess04_script05_User007M_021,0.9,0.0,0.0,0.0,0.1
Sess14_script04_User027F_018,0.1,0.1,0.0,0.1,0.7
Sess06_script02_User012M_016,0.0,0.2,0.0,0.0,0.8
Sess19_script04_User038F_020,0.5,0.0,0.0,0.1,0.4
Sess22_script04_User044F_013,0.0,0.0,0.0,0.4,0.6
Sess34_script01_User068M_001,0.5,0.0,0.0,0.0,0.5
Sess12_script02_User081F_017,0.0,0.0,0.0,0.0,1.0
Sess01_script05_User002M_031,0.0,0.0,0.0,0.0,1.0
Sess32_script03_User064F_008,0.4,0.0,0.0,0.0,0.6
Sess14_script06_User027F_015,0.0,0.2,0.0,0.1,0.7
Sess30_script05_User060F_001,0.4,0.0,0.0,0.0,0.6
Sess01_script06_User002M_035,0.0,0.0,0.0,0.0,1.0
Sess28_script03_User056M_001,0.1,0.0,0.0,0.0,0.9
Sess26_script05_User052F_020,0.0,0.0,0.0,0.2,0.8
Sess40_script02_User079F_009,0.8,0.0,0.0,0.0,0.2
Sess07_script01_User014M_030,0.0,0.0,0.0,0.0,1.0
Sess21_script06_User042F_016,0.0,0.0,0.1,0.5,0.4
Sess04_script02_User008F_004,0.0,0.0,0.0,0.0,1.0
Sess19_script03_User038F_001,0.6,0.0,0.0,0.0,0.4
Sess11_script06_User022M_030,0.0,0.0,0.0,0.0,1.0
Sess35_script03_User070F_012,0.1,0.1,0.0,0.0,0.8
Sess37_script06_User074F_003,0.1,0.0,0.0,0.0,0.9
Sess32_script03_User063M_043,0.0,0.0,0.0,0.4,0.6
Sess26_script05_User052F_033,0.0,0.0,0.0,0.0,1.0
Sess40_script06_User079F_016,0.1,0.0,0.0,0.0,0.9
Sess24_script03_User048F_021,0.2,0.0,0.0,0.0,0.8
Sess06_script03_User011M_016,0.1,0.0,0.0,0.0,0.9
Sess38_script06_User076F_020,0.0,0.2,0.0,0.0,0.8
Sess21_script05_User042F_003,0.3,0.0,0.1,0.0,0.6
Sess06_script02_User011M_017,0.0,0.0,0.0,0.0,1.0
Sess09_script06_User017M_020,0.1,0.0,0.0,0.0,0.9
Sess36_script04_User072F_002,0.0,0.1,0.0,0.1,0.8
Sess19_script02_User037M_007,0.0,0.0,0.0,0.0,1.0
Sess12_script06_User082F_015,0.0,0.0,0.0,0.0,1.0
Sess40_script05_User079F_014,0.3,0.0,0.0,0.0,0.7
Sess34_script02_User068M_023,0.0,0.0,0.1,0.0,0.9
Sess12_script04_User082F_009,0.0,0.0,0.0,0.2,0.8
Sess25_script03_User049M_019,0.1,0.0,0.1,0.0,0.8
Sess03_script04_User006M_012,0.4,0.0,0.2,0.0,0.4
Sess23_script05_User046M_014,0.5,0.0,0.0,0.0,0.5
Sess03_script05_User005M_004,0.0,0.1,0.0,0.0,0.9
Sess04_script01_User007M_024,0.2,0.0,0.0,0.0,0.8
Sess09_script02_User018M_013,0.0,0.0,0.0,0.3,0.7
Sess01_script06_User002M_020,0.1,0.0,0.0,0.1,0.8
Sess09_script03_User017M_026,0.0,0.1,0.0,0.0,0.9
Sess33_script05_User065M_027,0.0,0.0,0.0,0.0,1.0
Sess36_script06_User072F_008,0.1,0.3,0.0,0.0,0.6
Sess28_script01_User055M_029,0.2,0.0,0.0,0.0,0.8
Sess32_script04_User064F_042,0.2,0.0,0.4,0.0,0.4
Sess12_script01_User081F_018,0.5,0.0,0.0,0.0,0.5
Sess36_script04_User072F_011,0.2,0.0,0.0,0.0,0.8
Sess34_script05_User067M_033,0.0,0.0,0.0,0.0,1.0
Sess16_script01_User032M_035,0.1,0.0,0.0,0.0,0.9
Sess07_script01_User014M_024,0.0,0.0,0.4,0.0,0.6
Sess14_script02_User027F_030,0.0,0.0,0.0,0.3,0.7
Sess34_script01_User067M_022,0.1,0.0,0.0,0.0,0.9
Sess10_script01_User020M_014,0.2,0.0,0.0,0.0,0.8
Sess20_script02_User039M_012,0.0,0.0,0.0,0.3,0.7
Sess35_script04_User070F_002,0.0,0.0,0.3,0.2,0.5
Sess31_script03_User062M_006,0.5,0.0,0.0,0.0,0.5
Sess25_script04_User050F_011,0.0,0.0,0.0,0.1,0.9
Sess08_script01_User016F_027,0.0,0.0,0.0,0.1,0.9
Sess32_script06_User064F_023,0.6,0.0,0.0,0.0,0.4
Sess04_script02_User008F_008,0.0,0.0,0.0,0.2,0.8
Sess10_script05_User020M_020,0.0,0.0,0.0,0.0,1.0
Sess33_script02_User065M_023,0.0,0.0,0.0,0.1,0.9
Sess39_script06_User078F_003,0.0,0.0,0.0,0.0,1.0
Sess28_script03_User055M_018,0.1,0.0,0.0,0.0,0.9
Sess33_script06_User065M_008,0.0,0.0,0.0,0.0,1.0
Sess11_script01_User022M_022,0.0,0.0,0.0,0.0,1.0
Sess30_script05_User060F_023,0.8,0.0,0.0,0.0,0.2
Sess11_script01_User022M_017,0.0,0.2,0.0,0.0,0.8
Sess39_script01_User077F_048,0.0,0.0,0.1,0.0,0.9
Sess19_script03_User038F_013,0.0,0.0,0.0,0.0,1.0
Sess28_script02_User056M_001,0.2,0.0,0.0,0.0,0.8
Sess28_script03_User055M_013,0.3,0.0,0.0,0.0,0.7
Sess19_script05_User038F_019,0.8,0.0,0.0,0.0,0.2
Sess38_script03_User075M_013,0.1,0.0,0.0,0.1,0.8
Sess37_script02_User073F_015,0.0,0.0,0.0,0.3,0.7
Sess13_script06_User026F_008,0.0,0.1,0.0,0.0,0.9
Sess25_script04_User049M_016,0.0,0.0,0.0,0.1,0.9
Sess01_script06_User001F_002,0.1,0.0,0.0,0.0,0.9
Sess33_script02_User065M_005,0.0,0.0,0.0,0.0,1.0
Sess37_script03_User073F_003,0.4,0.0,0.1,0.0,0.5
Sess33_script04_User065M_028,0.0,0.0,0.0,0.0,1.0
Sess26_script01_User051M_009,0.1,0.0,0.0,0.0,0.9
Sess08_script06_User016F_010,0.1,0.7,0.0,0.0,0.2
Sess29_script01_User058F_005,0.2,0.0,0.0,0.0,0.8
Sess13_script02_User025F_010,0.0,0.5,0.0,0.0,0.5
Sess32_script01_User064F_014,0.0,0.0,0.0,0.0,1.0
Sess04_script04_User007M_001,0.5,0.0,0.0,0.0,0.5
Sess23_script06_User045F_017,0.0,0.0,0.2,0.2,0.6
Sess01_script03_User002M_013,0.2,0.0,0.2,0.0,0.6
Sess26_script01_User051M_024,0.0,0.1,0.0,0.0,0.9
Sess37_script05_User074F_005,0.3,0.0,0.0,0.0,0.7
Sess15_script01_User029M_026,0.0,0.0,0.0,0.0,1.0
Sess34_script05_User067M_019,0.0,0.1,0.0,0.0,0.9
Sess06_script06_User011M_015,0.0,0.0,0.0,0.0,1.0
Sess34_script01_User067M_024,0.0,0.0,0.2,0.0,0.8
Sess11_script05_User022M_009,0.4,0.0,0.0,0.0,0.6
Sess11_script05_User022M_012,0.0,0.0,0.0,0.0,1.0
Sess09_script05_User017M_017,0.0,0.2,0.0,0.0,0.8
Sess18_script05_User036M_007,0.0,0.0,0.0,0.0,1.0
Sess26_script02_User051M_003,0.0,0.1,0.0,0.0,0.9
Sess22_script01_User044F_008,0.0,0.2,0.0,0.0,0.8
Sess34_script01_User068M_008,0.5,0.0,0.1,0.0,0.4
Sess29_script05_User058F_002,0.1,0.0,0.0,0.0,0.9
Sess06_script05_User011M_009,0.0,0.0,0.0,0.0,1.0
Sess08_script02_User016F_034,0.0,0.0,0.0,0.4,0.6
Sess33_script01_User066M_003,0.0,0.0,0.0,0.1,0.9
Sess26_script04_User052F_003,0.0,0.0,0.0,0.0,1.0
Sess19_script06_User038F_011,0.1,0.1,0.0,0.0,0.8
Sess26_script03_User052F_004,0.1,0.0,0.0,0.0,0.9
Sess38_script03_User075M_021,0.4,0.0,0.0,0.0,0.6
Sess12_script02_User082F_019,0.1,0.0,0.0,0.0,0.9
Sess20_script03_User039M_007,0.0,0.0,0.0,0.0,1.0
Sess06_script02_User012M_028,0.0,0.0,0.0,0.3,0.7
Sess22_script05_User044F_003,0.6,0.0,0.0,0.0,0.4
Sess22_script03_User043F_019,0.0,0.2,0.0,0.0,0.8
Sess15_script01_User030M_004,0.0,0.0,0.0,0.1,0.9
Sess17_script03_User084F_030,0.0,0.0,0.0,0.0,1.0
Sess36_script02_User072F_017,0.0,0.0,0.0,0.1,0.9
Sess20_script02_User039M_040,0.0,0.3,0.0,0.2,0.5
Sess16_script03_User032M_014,0.0,0.0,0.0,0.4,0.6
Sess26_script03_User051M_011,0.0,0.2,0.0,0.0,0.8
Sess08_script04_User016F_020,0.2,0.0,0.1,0.0,0.7
Sess23_script06_User046M_003,0.0,0.0,0.0,0.0,1.0
Sess23_script05_User045F_027,0.4,0.1,0.0,0.0,0.5
Sess24_script03_User048F_008,0.0,0.0,0.2,0.0,0.8
Sess18_script02_User036M_010,0.0,0.0,0.0,0.0,1.0
Sess10_script03_User020M_001,1.0,0.0,0.0,0.0,0.0
Sess40_script01_User080F_040,0.7,0.0,0.0,0.0,0.3
Sess07_script01_User013M_013,0.0,0.0,0.0,0.0,1.0
Sess24_script02_User048F_001,0.0,0.0,0.0,0.0,1.0
Sess38_script06_User076F_016,0.0,0.0,0.0,0.0,1.0
Sess11_script06_User022M_011,0.0,0.0,0.0,0.0,1.0
Sess11_script04_User022M_020,0.1,0.0,0.0,0.0,0.9
Sess35_script01_User069F_009,0.5,0.0,0.0,0.0,0.5
Sess28_script05_User055M_022,0.1,0.0,0.2,0.0,0.7
Sess36_script05_User071M_014,0.0,0.0,0.0,0.0,1.0
Sess16_script03_User031M_041,0.0,0.0,0.1,0.0,0.9
Sess26_script05_User051M_003,0.0,0.0,0.0,0.0,1.0
Sess32_script06_User063M_003,0.0,0.0,0.0,0.0,1.0
Sess07_script01_User013M_019,0.2,0.0,0.0,0.0,0.8
Sess18_script01_User036M_012,0.0,0.0,0.2,0.0,0.8
Sess40_script05_User080F_027,0.0,0.0,0.0,0.0,1.0
Sess06_script04_User011M_011,0.0,0.0,0.0,0.0,1.0
Sess07_script02_User013M_005,0.2,0.0,0.0,0.0,0.8
Sess25_script03_User050F_024,0.0,0.1,0.0,0.0,0.9
Sess37_script01_User073F_030,0.0,0.0,0.0,0.0,1.0
